Wall time,Step,Value
1775831674.367354,1080000,-60049188.0
1775831744.3342218,1090000,-60114888.0
1775831750.4687498,1100000,-60054292.0
1775831760.6416254,1110000,-60244028.0
1775831824.3008497,1120000,-60507904.0
1775831829.7042294,1130000,-60509144.0
1775831835.1320813,1140000,-60485500.0
1775831900.2066245,1150000,-60402328.0
1775831905.7912304,1160000,-60262232.0
1775831911.5830824,1170000,-60364980.0
1775831976.1161516,1180000,-60370308.0
1775831981.8811631,1190000,-60208028.0
1775831987.4463453,1200000,-60103424.0
1775831998.0890353,1210000,-60295400.0
1775832058.3205855,1220000,-60220308.0
1775832063.880734,1230000,-60294876.0
1775832069.364268,1240000,-60288116.0
1775832131.1905117,1250000,-60501632.0
1775832136.762349,1260000,-60575848.0
1775832142.61607,1270000,-60502668.0
1775832202.9632394,1280000,-60252156.0
1775832208.4693818,1290000,-60304356.0
1775832214.4563413,1300000,-60200208.0
1775832227.1840086,1310000,-60157728.0
1775832285.5707452,1320000,-59918364.0
1775832291.1825414,1330000,-60045200.0
1775832296.825709,1340000,-60059984.0
1775832362.1470735,1350000,-60105892.0
1775832367.9148898,1360000,-60330504.0
1775832373.350054,1370000,-60262468.0
1775832437.9649112,1380000,-60029376.0
1775832444.1158319,1390000,-60049036.0
1775832450.0788524,1400000,-59925736.0
1775832524.8191495,1410000,-60531076.0
1775832531.0090253,1420000,-60172024.0
1775832537.2977722,1430000,-60277136.0
1775832543.346391,1440000,-60271300.0
1775832608.8717122,1450000,-60329960.0
1775832614.7141597,1460000,-60360168.0
1775832620.5384374,1470000,-60340008.0
1775832687.639703,1480000,-60340288.0
1775832693.8346946,1490000,-60356064.0
1775832699.8284535,1500000,-60319924.0
1775832770.1544385,1510000,-60297376.0
1775832775.7789798,1520000,-60198308.0
1775832781.408524,1530000,-60268136.0
1775832786.8216648,1540000,-60262460.0
1775832847.4586523,1550000,-60236220.0
1775832852.9933717,1560000,-60175088.0
1775832858.7181523,1570000,-60215732.0
1775832918.3430057,1580000,-60251556.0
1775832923.9053955,1590000,-60273296.0
1775832929.361031,1600000,-60216448.0
1775832990.2156334,1610000,-60219204.0
1775832995.69361,1620000,-60216308.0
1775833001.192744,1630000,-60137652.0
1775833059.6994584,1640000,-59945592.0
1775833065.5406356,1650000,-59960236.0
1775833071.2035437,1660000,-59997644.0
1775833076.774037,1670000,-59895996.0
1775833138.2774487,1680000,-60198884.0
1775833144.0419717,1690000,-60273728.0
1775833149.8072124,1700000,-60154632.0
1775833215.4346857,1710000,-59940008.0
1775833221.011554,1720000,-60077820.0
1775833226.5711944,1730000,-59968164.0
1775833284.8224852,1740000,-60224164.0
1775833290.177673,1750000,-60086260.0
1775833295.6811883,1760000,-60263736.0
1775833355.5649521,1770000,-60168268.0
1775833361.412864,1780000,-60103680.0
1775833366.9708986,1790000,-60128848.0
1775833372.4509106,1800000,-60102896.0
1775833437.4332204,1810000,-60219320.0
1775833443.436012,1820000,-60180964.0
1775833449.3910005,1830000,-60309512.0
1775833516.637346,1840000,-60125704.0
1775833522.3342762,1850000,-60246372.0
1775833527.955134,1860000,-60123196.0
1775833596.21759,1870000,-60296928.0
1775833602.024729,1880000,-60310784.0
1775833607.965066,1890000,-60216412.0
1775833614.0345087,1900000,-60264220.0
1775833679.1220949,1910000,-60145040.0
1775833685.1355202,1920000,-60303932.0
1775833691.3255186,1930000,-60253344.0
1775833759.2578204,1940000,-60182268.0
1775833765.0118816,1950000,-60193984.0
1775833770.620176,1960000,-60293868.0
1775833837.2482107,1970000,-60161000.0
1775833843.1353426,1980000,-60038756.0
1775833848.9847806,1990000,-60123312.0
1775833917.6431577,2000000,-60281332.0
1775833981.9166276,2010000,-60148528.0
1775833988.838637,2020000,-60222804.0
1775833995.9272645,2030000,-60162976.0
1775834081.5812917,2040000,-60391340.0
1775834087.4473093,2050000,-60422432.0
1775834093.4093308,2060000,-60377304.0
1775834166.6761148,2070000,-60313852.0
1775834172.9866698,2080000,-60330652.0
1775834178.8538067,2090000,-60404732.0
1775834248.9073784,2100000,-60201340.0
1775834258.8048973,2110000,-60175656.0
1775834265.0296118,2120000,-60191828.0
1775834270.8301942,2130000,-60110536.0
1775834340.4372094,2140000,-60229328.0
1775834346.8106153,2150000,-60201436.0
1775834353.261789,2160000,-60187168.0
1775834426.0206096,2170000,-60467504.0
1775834432.4198127,2180000,-60388556.0
1775834438.9962842,2190000,-60371276.0
1775834515.979077,2200000,-59950692.0
1775834525.9252443,2210000,-60084796.0
1775834531.9423583,2220000,-60112608.0
1775834604.6397877,2230000,-60241528.0
1775834610.4379973,2240000,-60140464.0
1775834616.440227,2250000,-60033256.0
1775834622.4048674,2260000,-60100256.0
1775834699.5132966,2270000,-60066084.0
1775834705.8655,2280000,-60110572.0
1775834712.3057232,2290000,-60282000.0
1775834786.7342477,2300000,-60058812.0
1775834796.505283,2310000,-60084612.0
1775834802.7011726,2320000,-60072708.0
1775834880.4117863,2330000,-60267944.0
1775834886.686514,2340000,-60246888.0
1775834892.6294537,2350000,-60235600.0
1775834898.7981632,2360000,-60295888.0
1775834971.5490184,2370000,-60050236.0
1775834977.5913198,2380000,-60084620.0
1775834983.7127833,2390000,-60053764.0
1775835053.34985,2400000,-60161572.0
1775835063.9071317,2410000,-60150072.0
1775835069.9114263,2420000,-60046568.0
1775835142.4425201,2430000,-60073208.0
1775835148.5575817,2440000,-59955096.0
1775835154.6448011,2450000,-60119408.0
1775835228.1117742,2460000,-59930552.0
1775835233.9515305,2470000,-60081376.0
1775835239.7799342,2480000,-60046836.0
1775835246.2683587,2490000,-59993040.0
1775835318.271948,2500000,-60015976.0
1775835328.0314512,2510000,-60095616.0
1775835333.7752457,2520000,-59973272.0
1775835402.8809786,2530000,-60028936.0
1775835408.725457,2540000,-60146404.0
1775835414.5469697,2550000,-60049944.0
1775835483.4170349,2560000,-60174336.0
1775835489.8427095,2570000,-60245584.0
1775835496.481935,2580000,-60123676.0
1775835579.483437,2590000,-60455284.0
1775835586.185186,2600000,-60176628.0
1775835597.5171525,2610000,-60183180.0
1775835604.0477881,2620000,-60322516.0
1775835683.0461962,2630000,-60196428.0
1775835689.4606388,2640000,-60405432.0
1775835695.8036556,2650000,-60179092.0
1775835772.9100623,2660000,-60096564.0
1775835779.3685546,2670000,-60024880.0
1775835785.8957098,2680000,-60026932.0
1775835862.1016428,2690000,-60043236.0
1775835868.4586332,2700000,-60213148.0
1775835881.1701808,2710000,-60137500.0
1775835887.742788,2720000,-59923428.0
1775835965.0999084,2730000,-60059484.0
1775835971.5390418,2740000,-60129376.0
1775835977.829168,2750000,-60051196.0
1775836051.9286683,2760000,-59941276.0
1775836058.4630415,2770000,-59879248.0
1775836064.9018893,2780000,-59843180.0
1775836137.1114128,2790000,-59813008.0
1775836143.283163,2800000,-59739844.0
1775836153.9752083,2810000,-59806924.0
1775836216.8869705,2820000,-59996688.0
1775836222.5791807,2830000,-60115412.0
1775836228.3861682,2840000,-60101140.0
1775836275.7233636,2810000,-59872972.0
1775836281.5098443,2820000,-59939220.0
1775836287.2393732,2830000,-59801152.0
1775836346.9441915,2840000,-60121244.0
1775836352.3841498,2850000,-60124296.0
1775836357.7998867,2860000,-60074256.0
1775836414.893668,2870000,-60047992.0
1775836420.2802632,2880000,-60160072.0
1775836425.7202778,2890000,-59969316.0
1775836482.7430272,2900000,-60005612.0
1775836489.6778846,2910000,-60017904.0
1775836495.016238,2920000,-60072052.0
1775836500.3719904,2930000,-59970888.0
1775836557.2279043,2940000,-60107256.0
1775836562.5849218,2950000,-60159512.0
1775836567.9511352,2960000,-60224848.0
1775836624.8759086,2970000,-60002900.0
1775836630.2196832,2980000,-59810844.0
1775836635.511986,2990000,-59934780.0
1775836692.4729142,3000000,-59987384.0
1775836702.1118784,3010000,-60002828.0
1775836707.4799078,3020000,-60040804.0
1775836764.0632427,3030000,-59480780.0
1775836769.4608698,3040000,-59523856.0
1775836774.776238,3050000,-59423700.0
1775836780.1323907,3060000,-59432428.0
1775836836.4651337,3070000,-59896400.0
1775836841.837103,3080000,-59809152.0
1775836847.215874,3090000,-59618196.0
1775836903.8652346,3100000,-60012184.0
1775836916.2487748,3110000,-59922104.0
1775836921.578687,3120000,-59916600.0
1775836978.3253963,3130000,-59949612.0
1775836983.642277,3140000,-60172624.0
1775836988.930166,3150000,-59997888.0
1775836994.226279,3160000,-59983932.0
1775837051.016407,3170000,-60211044.0
1775837056.4095051,3180000,-60081828.0
1775837061.7458076,3190000,-60442128.0
1775837118.4865992,3200000,-60092824.0
1775837128.2676272,3210000,-60031624.0
1775837133.6116238,3220000,-60123852.0
1775837190.4159083,3230000,-60288520.0
1775837195.7328324,3240000,-60306440.0
1775837201.069637,3250000,-60320100.0
1775837257.7689087,3260000,-60158120.0
1775837263.1194186,3270000,-60211632.0
1775837268.4452882,3280000,-60164208.0
1775837273.7447617,3290000,-60080792.0
1775837330.3788593,3300000,-59821084.0
1775837340.4617634,3310000,-59952316.0
1775837345.7963622,3320000,-59907872.0
1775837402.4520476,3330000,-60051972.0
1775837407.742611,3340000,-60001888.0
1775837413.0472941,3350000,-60284404.0
1775837469.7774181,3360000,-60148180.0
1775837475.042456,3370000,-60096436.0
1775837480.2287211,3380000,-60104836.0
1775837536.4084833,3390000,-59864860.0
1775837541.7274084,3400000,-59916720.0
1775837552.7474244,3410000,-59857064.0
1775837558.0180767,3420000,-59907420.0
1775837614.3859127,3430000,-59670416.0
1775837619.6749713,3440000,-59613944.0
1775837624.9469333,3450000,-59620288.0
1775837681.4214087,3460000,-59755944.0
1775837686.565394,3470000,-59741840.0
1775837691.7778242,3480000,-59852716.0
1775837746.762991,3490000,-59745696.0
1775837751.9444382,3500000,-59709808.0
1775837761.3940864,3510000,-59600744.0
1775837766.5817835,3520000,-59617132.0
1775837821.9893305,3530000,-60297128.0
1775837827.2961936,3540000,-60229736.0
1775837832.5754926,3550000,-60398748.0
1775837888.829382,3560000,-59797696.0
1775837894.189405,3570000,-59790712.0
1775837899.2938268,3580000,-59926128.0
1775837955.0959299,3590000,-59538852.0
1775837960.3495502,3600000,-59566232.0
1775837970.0625522,3610000,-59775388.0
1775838026.5014074,3620000,-59675104.0
1775838031.7895398,3630000,-59604624.0
1775838037.1191552,3640000,-59720056.0
1775838042.4214,3650000,-59742892.0
1775838098.6821277,3660000,-60066492.0
1775838104.0087414,3670000,-59901204.0
1775838109.3195388,3680000,-59976020.0
1775838165.717937,3690000,-59948996.0
1775838171.0544827,3700000,-59892464.0
1775838182.676468,3710000,-60002452.0
1775838239.0579622,3720000,-59679008.0
1775838244.3521717,3730000,-59812160.0
1775838249.6437669,3740000,-59976032.0
1775838254.9435823,3750000,-59812280.0
1775838311.2393093,3760000,-59877556.0
1775838316.5587187,3770000,-59990084.0
1775838321.8826706,3780000,-59941556.0
1775838378.325427,3790000,-59628828.0
1775838383.6339462,3800000,-59668872.0
1775838395.6738455,3810000,-59692520.0
1775838451.7881396,3820000,-59732724.0
1775838457.0449436,3830000,-59696552.0
1775838462.29899,3840000,-59594744.0
1775838518.4396544,3850000,-59858136.0
1775838523.742659,3860000,-59805936.0
1775838529.051614,3870000,-59844152.0
1775838534.348601,3880000,-59854700.0
1775838590.4756029,3890000,-59679544.0
1775838595.7784436,3900000,-59767484.0
1775838608.7620432,3910000,-59726300.0
1775838664.9418616,3920000,-59781036.0
1775838670.2465239,3930000,-59774808.0
1775838675.5476475,3940000,-59788392.0
1775838731.7007008,3950000,-59881028.0
1775838737.0204499,3960000,-59866424.0
1775838742.3545368,3970000,-59768740.0
1775838798.6324584,3980000,-59947432.0
1775838803.974041,3990000,-59942488.0
1775838809.2580554,4000000,-60056332.0
1775838818.8570824,4010000,-59892696.0
1775838876.140342,4020000,-60007244.0
1775838881.5047762,4030000,-59822200.0
1775838886.9392338,4040000,-59873344.0
1775838944.3236973,4050000,-59727324.0
1775838949.6822283,4060000,-59625484.0
1775838955.16858,4070000,-59669888.0
1775839012.2519455,4080000,-59915272.0
1775839017.5704978,4090000,-59909724.0
1775839022.9177856,4100000,-59888912.0
1775839035.6511588,4110000,-59856192.0
1775839093.6589086,4120000,-60047848.0
1775839099.5139632,4130000,-60072708.0
1775839105.2065327,4140000,-60049236.0
1775839163.7247946,4150000,-59878608.0
1775839169.344725,4160000,-59951800.0
1775839174.7873118,4170000,-60182888.0
1775839232.7032983,4180000,-59891500.0
1775839238.3438175,4190000,-59797164.0
1775839243.9209802,4200000,-59896472.0
1775839309.2480493,4210000,-59883204.0
1775839314.685081,4220000,-59900568.0
1775839320.10972,4230000,-59962884.0
1775839325.6179185,4240000,-60028868.0
1775839383.8791451,4250000,-60007836.0
1775839389.3469508,4260000,-60035576.0
1775839394.7489252,4270000,-60083788.0
1775839452.225323,4280000,-60112088.0
1775839457.763097,4290000,-60213992.0
1775839463.2421029,4300000,-60090132.0
1775839525.0205247,4310000,-59984480.0
1775839530.4140823,4320000,-59901612.0
1775839535.7996352,4330000,-59871168.0
1775839541.2111022,4340000,-59801940.0
1775839599.195731,4350000,-59780068.0
1775839604.8129506,4360000,-59646352.0
1775839610.2099807,4370000,-60023484.0
1775839667.3541415,4380000,-59907516.0
1775839672.7278483,4390000,-59872304.0
1775839678.111104,4400000,-59985216.0
1775839744.6951497,4410000,-60026544.0
1775839750.5325792,4420000,-59939424.0
1775839756.131149,4430000,-60000224.0
1775839814.42431,4440000,-60076392.0
1775839819.8735805,4450000,-59974004.0
1775839825.4417758,4460000,-60041728.0
1775839831.4196827,4470000,-59959300.0
1775839889.7365022,4480000,-60111652.0
1775839895.3266733,4490000,-60076764.0
1775839900.9141886,4500000,-60019980.0
1775839967.353927,4510000,-60258736.0
1775839972.6943448,4520000,-60255496.0
1775839978.01771,4530000,-60428128.0
1775840034.515768,4540000,-60449588.0
1775840039.862828,4550000,-60461952.0
1775840045.1572294,4560000,-60356068.0
1775840101.366839,4570000,-60457256.0
1775840106.6709785,4580000,-60421292.0
1775840111.9566827,4590000,-60433464.0
1775840117.2611232,4600000,-60537000.0
1775840177.8553295,4610000,-60346348.0
1775840183.132517,4620000,-60244780.0
1775840188.433272,4630000,-60358944.0
1775840244.779406,4640000,-60183960.0
1775840250.1407542,4650000,-60199756.0
1775840255.4846854,4660000,-60225740.0
1775840319.2999043,4670000,-60158464.0
1775840325.084618,4680000,-60262672.0
1775840330.8697085,4690000,-60258740.0
1775840336.4123626,4700000,-60321688.0
1775840408.4043012,4710000,-60308576.0
1775840414.7864652,4720000,-60388784.0
1775840420.7143106,4730000,-60347288.0
1775840502.7492793,4740000,-60237948.0
1775840508.8377633,4750000,-60348928.0
1775840515.1999173,4760000,-60259628.0
1775840597.251464,4770000,-60252448.0
1775840603.6290479,4780000,-60136432.0
1775840609.830369,4790000,-60221636.0
1775840681.3184187,4800000,-60213920.0
1775840692.0267832,4810000,-60330720.0
1775840698.206381,4820000,-60164312.0
1775840704.5250285,4830000,-60268460.0
1775840777.485279,4840000,-60366876.0
1775840783.6148984,4850000,-60267328.0
1775840789.5192163,4860000,-60239128.0
1775840855.0051823,4870000,-60158240.0
1775840860.7696056,4880000,-60092612.0
1775840866.514836,4890000,-60060344.0
1775840930.0159187,4900000,-60029212.0
1775840937.2859776,4910000,-60228360.0
1775840943.3064518,4920000,-60259948.0
1775841012.9879253,4930000,-60275192.0
1775841018.9479582,4940000,-60272948.0
1775841024.789904,4950000,-60237084.0
1775841030.6548662,4960000,-60287572.0
1775841093.8967056,4970000,-60303892.0
1775841099.6803944,4980000,-60278088.0
1775841105.6524723,4990000,-60228188.0
1775841169.1604688,5000000,-59976776.0
1775841176.7859495,5010000,-60199036.0
1775841182.5663743,5020000,-60127220.0
