Wall time,Step,Value
1775831295.572375,900000,-47967220.0
1775831306.190567,910000,-48011752.0
1775831367.5727274,920000,-48058760.0
1775831373.2049265,930000,-47988688.0
1775831378.8910155,940000,-48019864.0
1775831385.0783417,950000,-48100644.0
1775831452.9154742,960000,-48106732.0
1775831458.5395336,970000,-48131460.0
1775831464.2046869,980000,-48022260.0
1775831528.2675447,990000,-48008120.0
1775831534.1772692,1000000,-48044920.0
1775831545.9111104,1010000,-48076252.0
1775831615.7766268,1020000,-48002144.0
1775831622.063996,1030000,-48106016.0
1775831627.935313,1040000,-48111988.0
1775831689.2769017,1050000,-48055780.0
1775831695.0995615,1060000,-48083660.0
1775831700.8602617,1070000,-48062224.0
1775831706.5548966,1080000,-48104056.0
1775831769.4122298,1090000,-48075448.0
1775831775.0863574,1100000,-48094080.0
1775831784.8851328,1110000,-48126816.0
1775831847.2100506,1120000,-48387228.0
1775831852.9404566,1130000,-48321012.0
1775831858.6084714,1140000,-48372768.0
1775831920.59017,1150000,-48132596.0
1775831926.0865428,1160000,-47975388.0
1775831931.7930548,1170000,-48082780.0
1775831992.990216,1180000,-47987652.0
1775831998.579103,1190000,-48119684.0
1775832004.1987956,1200000,-48122380.0
1775832014.1833057,1210000,-48069192.0
1775832074.0445333,1220000,-47951080.0
1775832079.5481088,1230000,-48112396.0
1775832085.096956,1240000,-48060456.0
1775832144.8281026,1250000,-48130016.0
1775832150.4084072,1260000,-48069344.0
1775832155.9575672,1270000,-48048724.0
1775832215.513139,1280000,-48144844.0
1775832221.0387995,1290000,-48002440.0
1775832226.7546356,1300000,-48064744.0
1775832237.8354464,1310000,-48105552.0
1775832296.7615528,1320000,-48088260.0
1775832302.3466945,1330000,-48022456.0
1775832307.9605448,1340000,-48053008.0
1775832367.5656343,1350000,-48002820.0
1775832373.0951073,1360000,-47965816.0
1775832378.7250924,1370000,-48028452.0
1775832442.9341753,1380000,-48033656.0
1775832448.6102602,1390000,-48054816.0
1775832454.4769828,1400000,-47935264.0
1775832525.9166188,1410000,-48028088.0
1775832531.5125482,1420000,-48083996.0
1775832537.157448,1430000,-48032472.0
1775832542.7367432,1440000,-48066092.0
1775832605.0834846,1450000,-47956228.0
1775832610.7994554,1460000,-48006864.0
1775832616.3588374,1470000,-48021936.0
1775832678.4207253,1480000,-49136512.0
1775832684.0888693,1490000,-49236700.0
1775832689.7289,1500000,-49394484.0
1775832759.4870877,1510000,-48875808.0
1775832765.141735,1520000,-48921340.0
1775832770.9003131,1530000,-48285916.0
1775832776.59079,1540000,-48819568.0
1775832839.3480537,1550000,-48389680.0
1775832845.0923996,1560000,-48255440.0
1775832850.7733724,1570000,-48217032.0
1775832916.336947,1580000,-47906432.0
1775832922.3503573,1590000,-48353948.0
1775832928.4013336,1600000,-47999376.0
1775832999.0569072,1610000,-48093184.0
1775833004.7937536,1620000,-47983980.0
1775833010.420225,1630000,-47941004.0
1775833073.6856518,1640000,-47907952.0
1775833079.5608847,1650000,-47992504.0
1775833085.4414442,1660000,-48005080.0
1775833091.2678788,1670000,-48064560.0
1775833154.6894653,1680000,-47906240.0
1775833160.4755225,1690000,-47982816.0
1775833166.2801616,1700000,-47931316.0
1775833233.6818855,1710000,-47896860.0
1775833239.5355394,1720000,-47956304.0
1775833245.1873584,1730000,-48020796.0
1775833309.1289485,1740000,-48046252.0
1775833314.7293737,1750000,-48021936.0
1775833320.465453,1760000,-48021292.0
1775833383.4936182,1770000,-47942304.0
1775833389.1207838,1780000,-48037140.0
1775833394.7627056,1790000,-47967888.0
1775833400.349837,1800000,-47968104.0
1775833464.609893,1810000,-47972184.0
1775833470.3265588,1820000,-47976992.0
1775833476.1378412,1830000,-47970268.0
1775833538.745573,1840000,-48033336.0
1775833544.445869,1850000,-47954900.0
1775833550.0515132,1860000,-47888116.0
1775833617.139237,1870000,-47944440.0
1775833623.3411314,1880000,-47923300.0
1775833629.4101741,1890000,-47982256.0
1775833635.3086202,1900000,-48009700.0
1775833701.4237037,1910000,-49205600.0
1775833707.202057,1920000,-49496484.0
1775833712.8647435,1930000,-49144400.0
1775833773.8345206,1940000,-49268456.0
1775833779.5415692,1950000,-49197884.0
1775833785.1442132,1960000,-49062916.0
1775833848.3136144,1970000,-48937480.0
1775833854.244273,1980000,-48844400.0
1775833860.071748,1990000,-48999324.0
1775833924.82884,2000000,-48901904.0
1775833934.4156654,2010000,-49027356.0
1775833940.135041,2020000,-49034668.0
1775833945.7266898,2030000,-49089488.0
1775834005.8547795,2040000,-49007992.0
1775834011.3954875,2050000,-48993904.0
1775834017.0699215,2060000,-48980976.0
1775834081.7693489,2070000,-48715732.0
1775834087.6291506,2080000,-48818024.0
1775834093.499315,2090000,-48850124.0
1775834155.5327375,2100000,-48678888.0
1775834162.049332,2110000,-48660116.0
1775834167.710724,2120000,-48700976.0
1775834231.1161752,2130000,-48578632.0
1775834236.9673798,2140000,-48487856.0
1775834242.6555324,2150000,-48430520.0
1775834248.370742,2160000,-48430076.0
1775834308.5079668,2170000,-48334872.0
1775834314.126698,2180000,-48384712.0
1775834319.713932,2190000,-48279700.0
1775834380.4293313,2200000,-48360860.0
1775834387.2027423,2210000,-48437620.0
1775834392.784493,2220000,-48348664.0
1775834454.6392632,2230000,-48182184.0
1775834460.3199236,2240000,-48207632.0
1775834466.0121844,2250000,-48245948.0
1775834471.9066749,2260000,-48293552.0
1775834535.0207665,2270000,-48146744.0
1775834540.6417294,2280000,-48217816.0
1775834546.2008832,2290000,-48172332.0
1775834609.6489244,2300000,-48198492.0
1775834616.609265,2310000,-48175012.0
1775834622.2339287,2320000,-48173864.0
1775834682.7043076,2330000,-48174176.0
1775834688.4027154,2340000,-48053712.0
1775834693.9805655,2350000,-48122236.0
1775834755.3192894,2360000,-48122860.0
1775834761.195044,2370000,-48063320.0
1775834766.8670142,2380000,-48101396.0
1775834772.422842,2390000,-48045616.0
1775834833.9967146,2400000,-47986640.0
1775834840.7978308,2410000,-48113032.0
1775834846.4966698,2420000,-48039552.0
1775834908.4429245,2430000,-48120304.0
1775834914.1149414,2440000,-48141744.0
1775834919.774483,2450000,-48076432.0
1775834984.0691502,2460000,-48100276.0
1775834989.8921835,2470000,-48032644.0
1775834995.5537438,2480000,-48021012.0
1775835001.2046237,2490000,-48024868.0
1775835063.0807767,2500000,-47998724.0
1775835070.7049394,2510000,-48047092.0
1775835076.265814,2520000,-48003744.0
1775835136.9011617,2530000,-48018880.0
1775835142.6560714,2540000,-48091008.0
1775835148.4561882,2550000,-48021284.0
1775835211.0104015,2560000,-47967560.0
1775835216.514481,2570000,-48051128.0
1775835222.1726294,2580000,-48051380.0
1775835284.2973154,2590000,-48031712.0
1775835289.8402452,2600000,-48048096.0
1775835296.4409153,2610000,-48007580.0
1775835302.0256145,2620000,-48059904.0
1775835361.5922751,2630000,-48077248.0
1775835367.5419042,2640000,-48068792.0
1775835373.5325713,2650000,-48131824.0
1775835435.1695392,2660000,-47964728.0
1775835440.7951458,2670000,-48014172.0
1775835446.4566948,2680000,-48073980.0
1775835543.788907,2610000,-47938364.0
1775835549.8796105,2620000,-48029896.0
1775835555.756761,2630000,-48009716.0
1775835617.5452948,2640000,-49715984.0
1775835623.3067033,2650000,-49477500.0
1775835628.8143208,2660000,-49673036.0
1775835694.8354998,2670000,-49593828.0
1775835700.8193657,2680000,-49144312.0
1775835707.0156953,2690000,-49450704.0
1775835779.5090685,2700000,-48953904.0
1775835787.5970862,2710000,-49287352.0
1775835794.1280444,2720000,-49299716.0
1775835800.5625582,2730000,-49136632.0
1775835873.849307,2740000,-48789500.0
1775835879.811955,2750000,-48698244.0
1775835886.1704726,2760000,-48746168.0
1775835957.7643502,2770000,-48618616.0
1775835963.8037813,2780000,-48548612.0
1775835970.0657482,2790000,-48648880.0
1775836071.3803082,2710000,-49232860.0
1775836076.7027328,2720000,-49110532.0
1775836082.0563087,2730000,-49243620.0
1775836140.187912,2740000,-49450452.0
1775836146.06346,2750000,-49428700.0
1775836151.3967063,2760000,-49204140.0
1775836207.327632,2770000,-49257272.0
1775836212.5819163,2780000,-49420712.0
1775836217.8550851,2790000,-49298788.0
1775836281.263602,2800000,-49080436.0
1775836289.0748427,2810000,-49132100.0
1775836294.3758998,2820000,-49159528.0
1775836299.9450254,2830000,-49102960.0
1775836360.183135,2840000,-48806284.0
1775836365.5537689,2850000,-48846000.0
1775836370.8985333,2860000,-49058488.0
1775836432.5556636,2870000,-48592968.0
1775836438.068582,2880000,-48665352.0
1775836443.5451338,2890000,-48663244.0
1775836501.5196679,2900000,-48673020.0
1775836511.1480556,2910000,-48731316.0
1775836516.640282,2920000,-48727272.0
1775836575.4996567,2930000,-48503584.0
1775836581.0080173,2940000,-48487820.0
1775836586.361533,2950000,-48549112.0
1775836591.6294434,2960000,-48522240.0
1775836647.84952,2970000,-48415128.0
1775836653.0853302,2980000,-48506832.0
1775836658.2700646,2990000,-48440568.0
1775836716.364455,3000000,-48369316.0
1775836725.8076878,3010000,-48378896.0
1775836731.0460656,3020000,-48365572.0
1775836788.3474681,3030000,-48374456.0
1775836793.6450238,3040000,-48353684.0
1775836798.863826,3050000,-48319308.0
1775836804.050587,3060000,-48378232.0
1775836867.1941948,3070000,-48493612.0
1775836873.0764444,3080000,-48411288.0
1775836878.9108367,3090000,-48483420.0
1775836945.6764867,3100000,-48304524.0
1775836957.2723384,3110000,-48337548.0
1775836963.3257582,3120000,-48395500.0
1775837024.8659062,3130000,-48370180.0
1775837030.555595,3140000,-48300644.0
1775837035.8704195,3150000,-48286708.0
1775837095.3564308,3160000,-48158748.0
1775837100.6727753,3170000,-48130736.0
1775837106.3833857,3180000,-48135572.0
1775837112.2179525,3190000,-48211696.0
1775837178.9732134,3200000,-48013444.0
1775837188.8414445,3210000,-48080796.0
1775837194.7898438,3220000,-48081792.0
1775837260.5207272,3230000,-47984832.0
1775837266.3168988,3240000,-47946872.0
1775837272.1114743,3250000,-48055452.0
1775837331.4604373,3260000,-47996048.0
1775837336.9490533,3270000,-48043908.0
1775837342.3278272,3280000,-48034744.0
1775837401.2228127,3290000,-48083672.0
1775837406.813215,3300000,-48043224.0
1775837417.136588,3310000,-48009176.0
1775837422.5998027,3320000,-48059992.0
1775837479.9852154,3330000,-48048240.0
1775837485.3171105,3340000,-48064672.0
1775837490.5639207,3350000,-48067508.0
1775837546.6426816,3360000,-48033904.0
1775837551.8351996,3370000,-48011356.0
1775837557.062882,3380000,-48089864.0
1775837614.2343082,3390000,-47997996.0
1775837619.4810517,3400000,-48068168.0
1775837630.277449,3410000,-48022500.0
1775837635.4866595,3420000,-48043212.0
1775837692.3930795,3430000,-48101704.0
1775837697.6226954,3440000,-47967072.0
1775837702.8018997,3450000,-47979156.0
1775837758.959101,3460000,-47847176.0
1775837764.5660987,3470000,-47860508.0
1775837769.9737535,3480000,-47856644.0
1775837826.8677607,3490000,-48025380.0
1775837832.2282684,3500000,-48086272.0
1775837843.1827707,3510000,-48131520.0
1775837901.4160397,3520000,-48022740.0
1775837906.755632,3530000,-47920836.0
1775837912.1772404,3540000,-47928744.0
1775837917.418074,3550000,-48085844.0
1775837974.3639755,3560000,-47976692.0
1775837979.6145513,3570000,-47955864.0
1775837984.931468,3580000,-48063728.0
1775838042.798615,3590000,-48126224.0
1775838048.136871,3600000,-48084256.0
1775838057.902009,3610000,-48110640.0
1775838118.8941693,3620000,-48871284.0
1775838124.2609518,3630000,-48906944.0
1775838129.63051,3640000,-48906868.0
1775838135.1385953,3650000,-48718504.0
1775838194.1948168,3660000,-49214028.0
1775838199.4197972,3670000,-49157108.0
1775838204.767147,3680000,-49211076.0
1775838262.4382715,3690000,-48911816.0
1775838267.7873561,3700000,-48783312.0
1775838280.7732587,3710000,-48700520.0
1775838338.8919432,3720000,-49856008.0
1775838344.3613474,3730000,-49759588.0
1775838349.7503307,3740000,-49829756.0
1775838409.000461,3750000,-49588836.0
1775838414.5629497,3760000,-49563776.0
1775838420.2487924,3770000,-49504672.0
1775838425.566599,3780000,-49498908.0
1775838486.0353537,3790000,-49088044.0
1775838491.3779354,3800000,-49309952.0
1775838504.656774,3810000,-49296700.0
1775838561.8907704,3820000,-49263488.0
1775838567.292342,3830000,-49199188.0
1775838572.6659439,3840000,-49284968.0
1775838632.2084527,3850000,-49004424.0
1775838637.69765,3860000,-49076780.0
1775838643.0754604,3870000,-49015516.0
1775838709.0053313,3880000,-48860624.0
1775838714.9162152,3890000,-48801588.0
1775838720.6135485,3900000,-48941856.0
1775838730.317539,3910000,-48895240.0
1775838795.7205513,3920000,-48654596.0
1775838801.25021,3930000,-48746172.0
1775838806.6070344,3940000,-48706740.0
1775838867.3879192,3950000,-48631152.0
1775838872.7157238,3960000,-48616008.0
1775838878.044511,3970000,-48673152.0
1775838938.5738924,3980000,-48540560.0
1775838943.941043,3990000,-48522336.0
1775838949.1182075,4000000,-48407216.0
1775838962.5700154,4010000,-48423284.0
1775839019.462685,4020000,-48321148.0
1775839024.823009,4030000,-48420000.0
1775839030.0819037,4040000,-48460620.0
1775839087.1443293,4050000,-48224044.0
1775839092.4758618,4060000,-48547016.0
1775839097.7125285,4070000,-48510268.0
1775839157.839344,4080000,-48249476.0
1775839163.338429,4090000,-48241656.0
1775839168.6170037,4100000,-48292228.0
1775839234.4378386,4110000,-48118988.0
1775839239.707382,4120000,-48248080.0
1775839244.9480572,4130000,-48188300.0
1775839250.3107722,4140000,-48138120.0
1775839308.7954443,4150000,-47975968.0
1775839314.0150912,4160000,-48088160.0
1775839319.6287467,4170000,-48010044.0
1775839379.0391543,4180000,-48170976.0
1775839384.6580591,4190000,-48187448.0
1775839390.5063317,4200000,-48084344.0
1775839454.7213583,4210000,-48055584.0
1775839460.0870712,4220000,-47951620.0
1775839465.5274293,4230000,-47959212.0
1775839471.0068204,4240000,-48011312.0
1775839529.5723917,4250000,-48015400.0
1775839535.0107315,4260000,-48051580.0
1775839540.335566,4270000,-48018980.0
1775839600.374285,4280000,-48033800.0
1775839605.5872738,4290000,-48087696.0
1775839610.9928138,4300000,-48167116.0
1775839675.0123844,4310000,-47927740.0
1775839680.2028272,4320000,-47953812.0
1775839685.4517446,4330000,-48145476.0
1775839744.0092688,4340000,-47982408.0
1775839749.3310122,4350000,-48048080.0
1775839754.8186634,4360000,-47976480.0
1775839760.1047158,4370000,-47977420.0
1775839817.478341,4380000,-48018024.0
1775839867.1912944,4310000,-48061168.0
1775839872.8608875,4320000,-48026364.0
1775839878.4720144,4330000,-48088684.0
1775839939.4668422,4340000,-49684808.0
1775839945.0373647,4350000,-49864724.0
1775839950.6427906,4360000,-49744928.0
1775840011.8725004,4370000,-49930160.0
1775840017.458499,4380000,-50101116.0
1775840023.2939546,4390000,-49883004.0
1775840087.2568846,4400000,-49804640.0
1775840094.8098345,4410000,-49579820.0
1775840100.5173528,4420000,-49797928.0
1775840106.5230212,4430000,-49587944.0
1775840171.3992016,4440000,-49340684.0
1775840177.0338936,4450000,-49641680.0
1775840183.0646148,4460000,-49528124.0
1775840247.2552886,4470000,-49128944.0
1775840252.937582,4480000,-49156136.0
1775840258.6624033,4490000,-49159688.0
1775840320.7808924,4500000,-49082616.0
1775840330.7812245,4510000,-49001084.0
1775840336.71337,4520000,-48956240.0
1775840404.9065583,4530000,-48879828.0
1775840411.063068,4540000,-48885644.0
1775840417.0157163,4550000,-48663420.0
1775840423.2539303,4560000,-48679800.0
1775840488.4893904,4570000,-48841424.0
1775840494.4906104,4580000,-48742016.0
1775840500.4041574,4590000,-48826364.0
1775840573.008826,4600000,-48678252.0
1775840583.9301863,4610000,-48648952.0
1775840590.1159942,4620000,-48657740.0
1775840667.162148,4630000,-48604284.0
1775840673.4889612,4640000,-48617200.0
1775840679.707918,4650000,-48603496.0
1775840685.802633,4660000,-48607984.0
1775840760.9057708,4670000,-48360936.0
1775840767.312332,4680000,-48454880.0
1775840773.8730276,4690000,-48584924.0
1775840845.229294,4700000,-48295348.0
1775840855.696783,4710000,-48342824.0
1775840861.6016347,4720000,-48231724.0
1775840925.1688566,4730000,-48145188.0
1775840931.2045343,4740000,-48166344.0
1775840937.4421492,4750000,-48274700.0
1775841009.530663,4760000,-48129768.0
1775841015.743524,4770000,-48182284.0
1775841022.0328717,4780000,-48165648.0
1775841028.344678,4790000,-48210604.0
1775841096.4349318,4800000,-48186024.0
1775841106.6713843,4810000,-48098184.0
1775841112.6327379,4820000,-48129660.0
1775841184.4980788,4830000,-48157796.0
1775841190.6282644,4840000,-48247916.0
1775841196.9346664,4850000,-48047776.0
1775841263.956517,4860000,-48146808.0
1775841269.7356954,4870000,-48275528.0
1775841275.333767,4880000,-48041920.0
1775841339.78475,4890000,-47868696.0
1775841345.579982,4900000,-48007664.0
1775841357.6804075,4910000,-47969648.0
1775841363.6093552,4920000,-47986368.0
1775841434.3936176,4930000,-47965776.0
1775841440.416568,4940000,-47944780.0
1775841446.3871152,4950000,-47974796.0
1775841511.8245137,4960000,-47945732.0
1775841517.5044682,4970000,-48022444.0
1775841523.3587363,4980000,-47835092.0
1775841588.410605,4990000,-47912328.0
1775841594.3212764,5000000,-48000660.0
1775841604.6747437,5010000,-47941868.0
1775841610.4362068,5020000,-48002460.0
