Wall time,Step,Value
1775831392.4445193,1000000,-38384276.0
1775831402.1137376,1010000,-38421252.0
1775831461.1336944,1020000,-38335608.0
1775831466.889044,1030000,-38335596.0
1775831472.647301,1040000,-38346292.0
1775831532.3740582,1050000,-38402552.0
1775831538.0197442,1060000,-38345960.0
1775831543.6539376,1070000,-38358416.0
1775831549.2662675,1080000,-38364400.0
1775831609.1972783,1090000,-38447552.0
1775831614.8939161,1100000,-38449164.0
1775831627.026455,1110000,-38470028.0
1775831687.4614968,1120000,-38363364.0
1775831693.1448643,1130000,-38343752.0
1775831698.88449,1140000,-38341160.0
1775831758.4965482,1150000,-38348084.0
1775831764.1325715,1160000,-38247996.0
1775831769.739295,1170000,-38312604.0
1775831829.0930266,1180000,-38223880.0
1775831834.7630367,1190000,-38241764.0
1775831840.3942053,1200000,-38237308.0
1775831849.9945054,1210000,-38281440.0
1775831909.3433404,1220000,-38198900.0
1775831915.0859568,1230000,-38199664.0
1775831920.738586,1240000,-38223868.0
1775831981.429605,1250000,-38224480.0
1775831987.0334427,1260000,-38201892.0
1775831992.6908002,1270000,-38152108.0
1775832054.1873913,1280000,-38221312.0
1775832060.0395021,1290000,-38164144.0
1775832065.7517796,1300000,-38207616.0
1775832077.795858,1310000,-38210516.0
1775832139.2306283,1320000,-38223132.0
1775832144.9484537,1330000,-38274024.0
1775832150.737088,1340000,-38291376.0
1775832210.8790135,1350000,-38312984.0
1775832216.6503541,1360000,-38249168.0
1775832222.3430026,1370000,-38294748.0
1775832283.9668193,1380000,-38217052.0
1775832289.6834064,1390000,-38287472.0
1775832295.470454,1400000,-38308140.0
1775832359.1989532,1410000,-38312544.0
1775832364.8587554,1420000,-38317640.0
1775832370.5312846,1430000,-38338636.0
1775832376.2667255,1440000,-38359960.0
1775832437.4918978,1450000,-38256296.0
1775832443.1909502,1460000,-38250200.0
1775832448.9103436,1470000,-38305304.0
1775832509.9265504,1480000,-38268616.0
1775832515.6207561,1490000,-38311592.0
1775832521.3020318,1500000,-38363680.0
1775832586.3093255,1510000,-38333088.0
1775832591.9461823,1520000,-38324384.0
1775832597.6241255,1530000,-38356356.0
1775832603.3309379,1540000,-38310600.0
1775832662.852321,1550000,-38198548.0
1775832668.527749,1560000,-38225552.0
1775832674.1831408,1570000,-38201312.0
1775832733.775801,1580000,-38258044.0
1775832739.4927402,1590000,-38308364.0
1775832745.3489027,1600000,-38302412.0
1775832812.59227,1610000,-38282252.0
1775832818.296781,1620000,-38295304.0
1775832824.0714421,1630000,-38320388.0
1775832884.4925516,1640000,-38318776.0
1775832890.2836938,1650000,-38282704.0
1775832896.2047577,1660000,-38324136.0
1775832901.988933,1670000,-38412228.0
1775832961.3817112,1680000,-38239772.0
1775832967.2710323,1690000,-38316912.0
1775832973.0595767,1700000,-38374640.0
1775833037.9544578,1710000,-38410536.0
1775833043.6604156,1720000,-38359684.0
1775833049.3333855,1730000,-38419864.0
1775833110.8845701,1740000,-38360108.0
1775833116.5732903,1750000,-38314220.0
1775833122.402282,1760000,-38250096.0
1775833181.1357486,1770000,-38361012.0
1775833186.752602,1780000,-38355408.0
1775833192.4696968,1790000,-38341752.0
1775833198.1316338,1800000,-38344720.0
1775833262.135392,1810000,-38532548.0
1775833267.7904408,1820000,-38488284.0
1775833273.360814,1830000,-38423908.0
1775833333.4766958,1840000,-38338796.0
1775833339.1289377,1850000,-38486224.0
1775833344.7775378,1860000,-38425640.0
1775833404.7177029,1870000,-38412652.0
1775833410.4058034,1880000,-38366964.0
1775833416.1935062,1890000,-38365712.0
1775833421.9928737,1900000,-38420148.0
1775833486.9099321,1910000,-38516012.0
1775833492.6127288,1920000,-38467528.0
1775833498.4120538,1930000,-38498832.0
1775833559.4090385,1940000,-38522860.0
1775833565.097677,1950000,-38525040.0
1775833570.8281376,1960000,-38510416.0
1775833630.9627194,1970000,-38478740.0
1775833636.9107175,1980000,-38435752.0
1775833642.655774,1990000,-38296944.0
1775833701.6867535,2000000,-38283484.0
1775833711.1642492,2010000,-38295440.0
1775833716.7760432,2020000,-38242816.0
1775833722.4673114,2030000,-38346916.0
1775833783.3652406,2040000,-38284936.0
1775833788.9730961,2050000,-38305828.0
1775833794.6214542,2060000,-38270404.0
1775833856.186783,2070000,-38206344.0
1775833862.0158212,2080000,-38195180.0
1775833867.7074654,2090000,-38183672.0
1775833927.610844,2100000,-38329268.0
1775833934.4100773,2110000,-38312840.0
1775833940.0520349,2120000,-38344192.0
1775834000.5396798,2130000,-38389640.0
1775834006.3508875,2140000,-38370488.0
1775834012.0698552,2150000,-38338160.0
1775834017.7281122,2160000,-38331984.0
1775834079.9060595,2170000,-38453288.0
1775834085.5694516,2180000,-38439208.0
1775834091.29043,2190000,-38441348.0
1775834151.8090396,2200000,-38273552.0
1775834158.3856506,2210000,-38268564.0
1775834164.0106091,2220000,-38305544.0
1775834224.8302045,2230000,-38096412.0
1775834230.428422,2240000,-38209552.0
1775834236.0063066,2250000,-38196364.0
1775834241.5943944,2260000,-38152200.0
1775834300.9661407,2270000,-38142836.0
1775834306.587353,2280000,-38149560.0
1775834312.190152,2290000,-38197452.0
1775834372.149419,2300000,-38183436.0
1775834378.9555938,2310000,-38219668.0
1775834384.6436093,2320000,-38158200.0
1775834446.236356,2330000,-38214052.0
1775834451.9132395,2340000,-38184936.0
1775834457.5979207,2350000,-38265380.0
1775834519.1928744,2360000,-38398188.0
1775834525.2047763,2370000,-38512496.0
1775834531.1817715,2380000,-38445096.0
1775834537.110865,2390000,-38356840.0
1775834598.6037326,2400000,-38482380.0
1775834605.3189728,2410000,-38423968.0
1775834611.0433736,2420000,-38423792.0
1775834672.472282,2430000,-38269068.0
1775834678.1540575,2440000,-38278172.0
1775834683.8065407,2450000,-38362048.0
1775834743.5703447,2460000,-38238180.0
1775834749.3898463,2470000,-38263104.0
1775834755.1158059,2480000,-38257628.0
1775834760.9572535,2490000,-38215756.0
1775834820.240265,2500000,-38180404.0
1775834827.14863,2510000,-38293080.0
1775834832.8844478,2520000,-38280872.0
1775834895.39367,2530000,-38179560.0
1775834901.2397683,2540000,-38256684.0
1775834907.1579447,2550000,-38324044.0
1775834969.7883797,2560000,-38285448.0
1775834975.5056834,2570000,-38227072.0
1775834981.2122087,2580000,-38178004.0
1775835040.2989469,2590000,-38275068.0
1775835046.0069911,2600000,-38402664.0
1775835054.0180368,2610000,-38267392.0
1775835059.672215,2620000,-38391336.0
1775835123.0639439,2630000,-38310724.0
1775835128.8076963,2640000,-38312404.0
1775835134.5123491,2650000,-38300500.0
1775835195.009275,2660000,-38327148.0
1775835200.6205323,2670000,-38373480.0
1775835206.2189152,2680000,-38282944.0
1775835265.873457,2690000,-38281936.0
1775835271.9403398,2700000,-38326032.0
1775835278.9812665,2710000,-38286864.0
1775835338.8100243,2720000,-38321512.0
1775835344.6596122,2730000,-38367228.0
1775835350.4027328,2740000,-38348476.0
1775835356.293703,2750000,-38343888.0
1775835416.0506382,2760000,-38306488.0
1775835421.8742628,2770000,-38288832.0
1775835427.6740084,2780000,-38283264.0
1775835491.736393,2790000,-38351780.0
1775835497.4859025,2800000,-38324344.0
1775835504.481721,2810000,-38258080.0
1775835573.4417012,2820000,-38152100.0
1775835579.4747343,2830000,-38228552.0
1775835585.3812869,2840000,-38277108.0
1775835591.4628813,2850000,-38254880.0
1775835661.5526934,2860000,-38199044.0
1775835667.9459429,2870000,-38237444.0
1775835674.1256363,2880000,-38233176.0
1775835744.7558165,2890000,-38258508.0
1775835750.9353955,2900000,-38265832.0
1775835758.3243284,2910000,-38215824.0
1775835826.9705744,2920000,-38328528.0
1775835833.2172534,2930000,-38449552.0
1775835839.288487,2940000,-38330324.0
1775835910.8163614,2950000,-38405992.0
1775835916.988607,2960000,-38393484.0
1775835923.1094573,2970000,-38450208.0
1775835929.2863328,2980000,-38359368.0
1775836000.1164267,2990000,-38498120.0
1775836006.454394,3000000,-38513060.0
1775836013.731197,3010000,-38521024.0
1775836083.4045641,3020000,-38427720.0
1775836089.5691838,3030000,-38448348.0
1775836095.789058,3040000,-38446472.0
1775836162.5265956,3050000,-38421216.0
1775836168.4619875,3060000,-38425000.0
1775836174.4499965,3070000,-38454692.0
1775836180.677283,3080000,-38345204.0
1775836247.6788545,3090000,-38450748.0
1775836253.6214359,3100000,-38440884.0
1775836260.9204268,3110000,-38392444.0
1775836321.8925736,3120000,-38390792.0
1775836327.8351555,3130000,-38333744.0
1775836333.949298,3140000,-38274168.0
1775836394.4548655,3150000,-38498936.0
1775836399.9786117,3160000,-38444432.0
1775836405.5580146,3170000,-38405064.0
1775836466.577283,3180000,-38393344.0
1775836472.197726,3190000,-38461372.0
1775836477.9777172,3200000,-38342596.0
1775836485.174246,3210000,-38462936.0
1775836546.0205512,3220000,-38376560.0
1775836551.8173757,3230000,-38420248.0
1775836557.6316144,3240000,-38392796.0
1775836620.5042665,3250000,-38404700.0
1775836626.2002728,3260000,-38429880.0
1775836631.9036858,3270000,-38458952.0
1775836693.4457116,3280000,-38332272.0
1775836699.286615,3290000,-38365012.0
1775836705.2108562,3300000,-38359604.0
1775836766.902689,3310000,-38479908.0
1775836772.5833852,3320000,-38474704.0
1775836778.205721,3330000,-38443908.0
1775836783.9929352,3340000,-38418068.0
1775836845.2917442,3350000,-38394500.0
1775836850.9833307,3360000,-38441368.0
1775836856.6588564,3370000,-38451420.0
1775836915.2655258,3380000,-38444548.0
1775836920.8866613,3390000,-38429904.0
1775836926.6376486,3400000,-38421432.0
1775836987.8799589,3410000,-38352652.0
1775836993.5858164,3420000,-38296472.0
1775836999.403878,3430000,-38330264.0
1775837005.1636357,3440000,-38399708.0
1775837065.5223029,3450000,-38437872.0
1775837071.1794362,3460000,-38405588.0
1775837076.8125725,3470000,-38439660.0
1775837139.074712,3480000,-38470664.0
1775837145.0587375,3490000,-38425172.0
1775837151.0180874,3500000,-38443816.0
1775837214.7412193,3510000,-38518412.0
1775837220.5406592,3520000,-38464244.0
1775837226.4326384,3530000,-38459460.0
1775837290.236096,3540000,-38478292.0
1775837295.9585638,3550000,-38518896.0
1775837301.747505,3560000,-38519968.0
1775837307.4383054,3570000,-38575976.0
1775837368.506626,3580000,-38438996.0
1775837374.1923225,3590000,-38368304.0
1775837379.875328,3600000,-38449244.0
1775837440.4612176,3610000,-38485644.0
1775837446.1572723,3620000,-38451844.0
1775837451.829359,3630000,-38457412.0
1775837510.5676212,3640000,-38317552.0
1775837516.5256681,3650000,-38407104.0
1775837522.4335744,3660000,-38395088.0
1775837528.1099317,3670000,-38414356.0
1775837590.1904492,3680000,-38470988.0
1775837595.9198802,3690000,-38486252.0
1775837601.5220203,3700000,-38479796.0
1775837664.8776584,3710000,-38461964.0
1775837670.5790722,3720000,-38494308.0
1775837676.306904,3730000,-38508820.0
1775837738.2816303,3740000,-38463796.0
1775837743.9846475,3750000,-38537652.0
1775837749.840138,3760000,-38447572.0
1775837810.1596982,3770000,-38451864.0
1775837815.8770592,3780000,-38394612.0
1775837821.5163665,3790000,-38374672.0
1775837827.2132993,3800000,-38350972.0
1775837891.1706061,3810000,-38408288.0
1775837897.034855,3820000,-38418268.0
1775837902.9269614,3830000,-38319460.0
1775837964.6107745,3840000,-38505596.0
1775837970.3659484,3850000,-38404152.0
1775837976.0906198,3860000,-38455012.0
1775838036.7010305,3870000,-38399308.0
1775838042.3413968,3880000,-38394572.0
1775838047.9699402,3890000,-38393008.0
1775838112.5948813,3900000,-38428540.0
1775838119.5004327,3910000,-38406960.0
1775838125.5225363,3920000,-38335836.0
1775838131.4861307,3930000,-38341472.0
1775838194.1835034,3940000,-38489004.0
1775838199.91321,3950000,-38384320.0
1775838205.5881817,3960000,-38402444.0
1775838268.1667085,3970000,-38438560.0
1775838273.9214847,3980000,-38351664.0
1775838279.658646,3990000,-38399100.0
1775838341.4503684,4000000,-38467692.0
1775838348.1379128,4010000,-38388808.0
1775838353.8307078,4020000,-38385264.0
1775838359.4756646,4030000,-38386508.0
1775838422.2430212,4040000,-38389844.0
1775838428.086284,4050000,-38421136.0
1775838433.7627456,4060000,-38357660.0
1775838495.503219,4070000,-38431892.0
1775838501.306026,4080000,-38440884.0
1775838507.0283937,4090000,-38473324.0
1775838567.1092136,4100000,-38366372.0
1775838573.7573936,4110000,-38331056.0
1775838579.4345257,4120000,-38285620.0
1775838642.910101,4130000,-38343704.0
1775838648.9009402,4140000,-38375052.0
1775838654.777218,4150000,-38353024.0
1775838660.739026,4160000,-38333488.0
1775838725.111381,4170000,-38375108.0
1775838730.8629794,4180000,-38337588.0
1775838736.7158546,4190000,-38420992.0
1775838798.524574,4200000,-38500424.0
1775838805.624488,4210000,-38467040.0
1775838811.3971462,4220000,-38559340.0
1775838873.795725,4230000,-38372140.0
1775838879.6789427,4240000,-38636100.0
1775838885.4438586,4250000,-38439920.0
1775838947.5323508,4260000,-38447080.0
1775838953.2598267,4270000,-38411040.0
1775838958.987137,4280000,-38432204.0
1775838964.7472854,4290000,-38479468.0
1775839026.263537,4300000,-38617000.0
1775839032.9055092,4310000,-38633984.0
1775839038.6028411,4320000,-38599580.0
1775839098.7697423,4330000,-38658488.0
1775839104.413032,4340000,-38662620.0
1775839110.0825024,4350000,-38586004.0
1775839173.5303955,4360000,-38551580.0
1775839179.4280753,4370000,-38486240.0
1775839185.4960148,4380000,-38506684.0
1775839191.2890337,4390000,-38560856.0
1775839251.6682675,4400000,-38447444.0
1775839258.431458,4410000,-38444028.0
1775839264.188295,4420000,-38531280.0
1775839324.593268,4430000,-38461160.0
1775839330.235292,4440000,-38527584.0
1775839335.9006643,4450000,-38546740.0
1775839399.3047938,4460000,-38404204.0
1775839405.600809,4470000,-38424384.0
1775839411.7467358,4480000,-38354588.0
1775839476.550358,4490000,-38648592.0
1775839482.3984196,4500000,-38659396.0
1775839489.086348,4510000,-38640780.0
1775839494.7436144,4520000,-38671640.0
1775839557.375712,4530000,-38452520.0
1775839563.4456503,4540000,-38459176.0
1775839569.6309319,4550000,-38417020.0
1775839633.603735,4560000,-38553548.0
1775839639.3792546,4570000,-38556220.0
1775839645.2184074,4580000,-38619724.0
1775839708.286408,4590000,-38489872.0
1775839713.9938772,4600000,-38504212.0
1775839720.9365919,4610000,-38547396.0
1775839726.6457744,4620000,-38557744.0
1775839790.1048465,4630000,-38433484.0
1775839796.1032104,4640000,-38469848.0
1775839801.9013975,4650000,-38463024.0
1775839863.0993197,4660000,-38466260.0
1775839868.7716746,4670000,-38481548.0
1775839874.5338478,4680000,-38463020.0
1775839936.167639,4690000,-38490160.0
1775839941.8694403,4700000,-38417120.0
1775839948.8809881,4710000,-38380796.0
1775840010.2484572,4720000,-38332780.0
1775840016.0094268,4730000,-38371348.0
1775840021.8976471,4740000,-38388264.0
1775840027.8632123,4750000,-38353384.0
1775840091.4147007,4760000,-38323896.0
1775840097.2648234,4770000,-38308740.0
1775840102.9770849,4780000,-38417872.0
1775840164.6591983,4790000,-38406532.0
1775840170.4825504,4800000,-38463376.0
1775840177.4196334,4810000,-38468440.0
1775840240.8127766,4820000,-38483748.0
1775840247.0057564,4830000,-38450252.0
1775840252.9836793,4840000,-38530748.0
1775840316.5600963,4850000,-38586100.0
1775840322.2649398,4860000,-38561128.0
1775840328.204481,4870000,-38548888.0
1775840334.0480876,4880000,-38567412.0
1775840396.046805,4890000,-38529616.0
1775840401.664393,4900000,-38530984.0
1775840408.8238938,4910000,-38537784.0
1775840470.7700055,4920000,-38429880.0
1775840476.4969106,4930000,-38464564.0
1775840482.361004,4940000,-38390560.0
1775840544.7608268,4950000,-38456616.0
1775840550.7446654,4960000,-38453564.0
1775840556.8741057,4970000,-38534608.0
1775840562.9344308,4980000,-38457108.0
1775840627.9039867,4990000,-38399560.0
1775840633.496376,5000000,-38444096.0
1775840640.2846825,5010000,-38454564.0
